time,open,high,low,close,vol
1601251200,10.0,11.40999984741211,8.9399995803833,9.199999809265137,517900300
1601856000,9.430000305175781,10.489999771118164,8.899999618530273,9.949999809265137,236496000
1602460800,10.039999961853027,10.050000190734863,9.180000305175781,9.710000038146973,80190000
1603065600,9.789999961853027,9.829999923706055,9.199999809265137,9.489999771118164,60001200
1603670400,9.720000267028809,11.100000381469727,9.600000381469727,10.130000114440918,148626100
1604275200,10.229999542236328,14.960000038146973,10.229999542236328,13.829999923706055,187652000
1604880000,14.960000038146973,17.059999465942383,13.180000305175781,15.800000190734863,319464400
1605484800,15.960000038146973,19.65999984741211,15.010000228881836,18.149999618530273,400231800
1606089600,18.6299991607666,33.5,18.56999969482422,27.65999984741211,610582800
1606694400,28.239999771118164,30.149999618530273,21.149999618530273,23.850000381469727,512033500
1607299200,24.440000534057617,31.239999771118164,24.440000534057617,27.200000762939453,433391900
1607904000,28.260000228881836,28.260000228881836,25.110000610351562,25.969999313354492,262893800
1608508800,26.190000534057617,29.420000076293945,25.399999618530273,27.75,227841200
1609113600,28.389999389648438,28.59000015258789,23.520000457763672,23.549999237060547,177690300
1609718400,23.90999984741211,26.440000534057617,22.5,25.200000762939453,180307500
1610323200,24.610000610351562,28.0,24.309999465942383,25.639999389648438,235906300
1610928000,26.809999465942383,32.650001525878906,25.299999237060547,32.58000183105469,272870900
1611532800,34.459999084472656,45.0,29.559999465942383,35.18000030517578,555255700
1612137600,35.33000183105469,35.619998931884766,30.5,34.04999923706055,242361100
1612742400,37.220001220703125,39.220001220703125,31.34000015258789,31.90999984741211,274816900
1613347200,30.020000457763672,30.440000534057617,24.5,29.0,964540100
1613952000,29.959999084472656,30.190000534057617,22.700000762939453,23.899999618530273,699799600
1614556800,25.190000534057617,25.899999618530273,20.18000030517578,23.950000762939453,573182900
1615161600,23.770000457763672,26.920000076293945,22.399999618530273,26.920000076293945,440742700
1615766400,27.350000381469727,27.469999313354492,23.389999389648438,24.31999969482422,321855600
1616371200,24.889999389648438,24.920000076293945,21.049999237060547,22.579999923706055,298158700
1616976000,22.479999542236328,23.950000762939453,20.860000610351562,23.06999969482422,222934400
1617580800,23.780000686645508,24.450000762939453,22.739999771118164,24.040000915527344,230062200
1618185600,24.520000457763672,26.200000762939453,22.299999237060547,22.469999313354492,366805100
1618790400,22.149999618530273,23.549999237060547,21.239999771118164,23.40999984741211,218917600
1619395200,23.690000534057617,24.260000228881836,22.809999465942383,23.040000915527344,144901400
1620000000,23.010000228881836,23.079999923706055,19.40999984741211,19.75,292425300
1620604800,19.280000686645508,20.299999237060547,17.05500030517578,20.079999923706055,603403600
1621209600,19.729999542236328,21.6200008392334,19.6299991607666,20.75,236701300
1621814400,21.059999465942383,24.75,20.674999237060547,22.950000762939453,327522400
1622419200,23.190000534057617,24.84000015258789,22.360000610351562,24.030000686645508,229870500
1623024000,24.0,25.229999542236328,23.440000534057617,24.670000076293945,207731800
1623628800,24.729999542236328,25.940000534057617,23.860000610351562,25.3700008392334,287208300
1624233600,25.100000381469727,27.010000228881836,24.510000228881836,26.780000686645508,343590400
1624838400,26.979999542236328,27.5,24.329999923706055,24.440000534057617,194439900
1625443200,24.600000381469727,25.200000762939453,22.25,23.290000915527344,152806800
1626048000,23.260000228881836,23.4950008392334,21.010000228881836,21.3700008392334,133376300
1626652800,20.969999313354492,22.68000030517578,20.549999237060547,21.809999465942383,108827900
1627257600,21.799999237060547,22.850000381469727,21.09000015258789,21.709999084472656,99528500
1627862400,21.90999984741211,22.770000457763672,21.479999542236328,21.81999969482422,96726300
1628467200,21.850000381469727,25.760000228881836,21.799999237060547,24.899999618530273,337920300
1629072000,24.899999618530273,25.940000534057617,23.65999984741211,24.010000228881836,292989100
1629676800,24.020000457763672,26.09000015258789,23.899999618530273,25.709999084472656,226059100
1630281600,25.739999771118164,26.8700008392334,25.6200008392334,26.639999389648438,236794700
1630886400,26.790000915527344,26.8799991607666,24.959999084472656,26.280000686645508,161728100
1631491200,26.149999618530273,29.290000915527344,25.030000686645508,28.709999084472656,418541400
1632096000,27.56999969482422,29.190000534057617,26.059999465942383,28.559999465942383,284993500
1632700800,28.229999542236328,28.3799991607666,23.719999313354492,24.329999923706055,246757100
1633305600,24.010000228881836,25.010000228881836,23.020000457763672,23.5,307127300
1633910400,23.260000228881836,24.709999084472656,23.260000228881836,24.0,129218500
1634515200,24.0,25.200000762939453,23.920000076293945,24.43000030517578,123395200
1635120000,24.5,26.75,24.479999542236328,25.8799991607666,157999600
1635724800,26.110000610351562,26.719999313354492,25.170000076293945,26.0,133758200
1636329600,26.25,27.110000610351562,22.1200008392334,22.829999923706055,350657600
1636934400,23.0,23.520000457763672,21.299999237060547,21.40999984741211,173847600
1637539200,21.530000686645508,21.56999969482422,20.049999237060547,21.030000686645508,160412200
1638144000,21.190000534057617,21.399999618530273,18.399999618530273,18.979999542236328,217436600
1638748800,18.540000915527344,20.149999618530273,18.075000762939453,18.940000534057617,177963900
1639353600,18.799999237060547,19.1200008392334,17.809999465942383,19.059999465942383,195047900
1639958400,18.59000015258789,19.450000762939453,17.834999084472656,18.93000030517578,134797000
1640563200,18.780000686645508,19.25,17.90999984741211,18.209999084472656,123359500
1641168000,18.360000610351562,18.84000015258789,16.05500030517578,16.559999465942383,220099100
1641772800,16.190000534057617,17.459999084472656,15.350000381469727,16.010000228881836,235993300
1642377600,15.449999809265137,15.75,13.5,13.529999732971191,214838500
1642982400,12.789999961853027,13.819999694824219,11.75,12.710000038146973,335435600
1643587200,12.770000457763672,14.369999885559082,12.265000343322754,12.9399995803833,253482600
1644192000,13.024999618530273,14.164999961853027,12.619999885559082,13.130000114440918,194244900
1644796800,13.100000381469727,14.260000228881836,10.569999694824219,11.020000457763672,436959500
1645401600,10.699999809265137,11.890000343322754,9.739999771118164,11.470000267028809,392692700
1646006400,11.960000038146973,12.520000457763672,10.739999771118164,10.960000038146973,286630200
1646611200,11.430000305175781,12.020000457763672,10.718999862670898,11.390000343322754,246054400
1647216000,11.170000076293945,13.020000457763672,10.270000457763672,12.819999694824219,256034800
1647820800,12.720000267028809,13.550000190734863,12.420000076293945,12.970000267028809,173653200
1648425600,13.010000228881836,14.359999656677246,12.854999542236328,13.829999923706055,152421300
1649030400,14.029999732971191,14.859999656677246,12.479999542236328,12.699999809265137,178081700
