time,open,high,low,close,vol
1577664000,70.2705301249438,72.85662855887031,70.17115725763989,72.08831024169922,382608800
1578268800,71.20606937747941,75.78202805010778,70.95400185152897,75.21487426757812,670091600
1578873600,75.53238658026874,77.253212133664,75.02582545528452,77.25079345703125,652055600
1579478400,76.87753292179701,78.36568459280262,76.50428011842736,77.14898681640625,463685200
1580083200,75.14944470045708,79.46122072411076,73.89396648268462,75.01614379882812,866734800
1580688000,73.7533867854536,78.82378410318964,73.24925908145505,77.56587982177734,652341200
1581292800,76.32872747274435,79.49674351982195,76.24855860225195,78.94525909423828,492263600
1581897600,76.61540356746987,78.87237270393456,75.43469023560293,76.05419921875,476635200
1582502400,72.21806969684832,73.89925045338765,62.28401253889323,66.41165924072266,1398039200
1583107200,68.57874369439288,73.8555270414167,67.47091138190106,70.2186279296875,1293800800
1583712000,64.07694255466942,69.58938230065348,60.25054693292138,67.53163146972656,1616839600
1584316800,58.78075301389482,62.94241328221754,55.39165883947074,55.69291305541992,1620263600
1584921600,55.411088457336,62.84522904782398,51.65271595999432,60.18740463256836,1384190000
1585526400,60.91624426500253,63.770854318942135,57.55387085595835,58.649559020996094,837010800
1586131200,60.95510485384158,66.00838236649192,60.58582987592635,65.10704803466797,735437600
1586736000,65.18478092506628,70.02912031836267,64.58227272818013,68.70506286621094,829547200
1587340800,67.52679823656062,68.75610357640764,64.48511161783584,68.74638366699219,678844800
1587945600,68.46214928947704,72.64082159078217,67.58755001098454,70.2283706665039,790054000
1588550400,70.25267379183535,75.39826651331914,69.56027644841211,75.34481811523438,672706400
1589155200,75.05423744600917,77.87760102896917,73.13220232382433,74.959228515625,834147600
1589760000,76.28930418345028,78.16992332375867,75.59503278697775,77.6827163696289,532904800
1590364800,78.80572098761616,78.98598517291359,76.26980802292913,77.45128631591797,525560400
1590969600,77.40500685172563,80.81545561938624,77.27345888911455,80.75455474853516,497736000
1591574400,80.45006036409598,86.42321584108878,79.73630385347384,82.53286743164062,811826800
1592179200,81.18085885227484,86.85925531634406,81.01764125135651,85.19300842285156,779940400
1592784000,85.5876461299935,90.71306545225872,85.54136087386435,86.14550018310547,883003200
1593388800,86.05294790274303,90.24780103205751,85.57304864608767,88.69847869873047,495648000
1593993600,90.13330303157083,93.85312613172772,90.10163338427861,93.4657974243164,564072000
1594598400,94.7763747353618,97.39755070848261,91.47555036692341,93.86286163330078,718600800
1595203200,93.95056841650998,96.71059289742605,86.86413581047867,90.24535369873047,665196000
1595808000,91.3123378310371,103.69226986257458,90.86166985546328,103.5412368774414,847635600
1596412800,105.43158291450808,111.48513086465755,105.13195539271557,108.26956939697266,1003474000
1597017600,109.91683282253568,113.27730563623496,106.50755593640064,112.16934967041016,941551200
1597622400,113.29683712083454,121.8920223479699,111.24687968344952,121.40637969970703,835695200
1598227200,125.63074701372186,125.71617090320525,120.12026564906161,121.83345031738281,1063638000
1598832000,124.53989106154441,134.69206294052003,108.24759559174068,118.07763671875,1167976600
1599436800,111.23466108646035,117.62858288628713,107.37878935677664,109.33113098144531,771441800
1600041600,111.98632135255477,115.99838415078078,103.56196213186861,104.2940902709961,944587000
1600646400,102.04891559533993,110.17065788704352,100.64322699467795,109.60447692871094,847212600
1601251200,112.26942115234603,114.91484348854202,109.54590335404406,110.32683563232422,640562200
1601856000,111.19562823811931,114.21199267494644,109.57518100651913,114.18270874023438,548575100
1602460800,117.19907174337229,122.40206424456088,115.33458926278206,116.18385314941406,881222300
1603065600,117.10144939024579,117.55048706881398,111.55679889550252,112.29869079589844,519569600
1603670400,111.29322614436815,114.48530112962477,105.15311140685945,106.26594543457031,684467100
1604275200,106.51001299092177,116.76957176466006,104.76266609604428,115.86173248291016,609571800
1604880000,117.83152613413033,119.28852797831753,111.60258717057546,116.61898803710938,589577900
1605484800,116.28650579584598,118.31066519053084,114.22323130894004,114.74149322509766,389493400
1606089600,114.58505603965666,115.01531465268633,110.09669744225201,114.00811767578125,365024000
1606694400,114.37969002483607,121.03887957508785,114.22322965821286,119.54276275634766,543370600
1607299200,119.60143491737415,123.16082629003574,117.48927213358559,119.69922637939453,452278700
1607904000,119.88502142741693,126.71045260542842,118.8484975154542,123.85511779785156,621538100
1608508800,122.25144856278555,131.4335153594286,120.71621626324097,129.04754638671875,433310200
1609113600,131.02280144307863,135.71649367193245,128.80306633693473,129.7515869140625,441102200
1609718400,130.5632419206386,130.65124531533598,123.58134831733949,129.12579345703125,610791200
1610323200,126.32906828277103,128.53901483418667,124.05066473101176,124.324462890625,482792700
1610928000,124.95030464041578,136.75302107945785,124.12891006130367,135.99029541015625,429687100
1611532800,139.90173625586007,141.87699281393128,127.3265190787023,129.0377655029297,716991000
1612137600,130.78809219160783,134.37681786535026,128.0305342259934,133.73143005371094,439303000
1612742400,133.21639016223406,135.0281312274406,130.92479369142617,132.57003784179688,345543100
