time,open,high,low,close,vol
1672756200,243.0800018310547,245.75,239.34010314941406,239.78810119628906,6337273.0
1672759800,239.8000030517578,239.8300018310547,237.5,238.36000061035156,3058832.0
1672763400,238.3699951171875,238.69000244140625,237.5,238.1501007080078,2236397.0
1672767000,238.17999267578125,238.99000549316406,237.39999389648438,238.44000244140625,2596124.0
1672770600,238.4499969482422,238.9499969482422,238.0500030517578,238.5500030517578,1635805.0
1672774200,238.60000610351562,240.3800048828125,237.91000366210938,239.4499969482422,3045543.0
1672777800,239.47000122070312,239.92999267578125,239.22000122070312,239.5399932861328,2165920.0
1672842600,232.27499389648438,232.8699951171875,226.0,227.14999389648438,15336204.0
1672846200,227.13999938964844,228.58140563964844,226.26499938964844,228.13229370117188,6929391.0
1672849800,228.1699981689453,229.79989624023438,228.1699981689453,229.01499938964844,5432733.0
1672853400,229.01499938964844,229.64999389648438,227.41200256347656,228.85499572753906,3406067.0
1672857000,228.85499572753906,229.42999267578125,226.0500030517578,226.16000366210938,4324649.0
1672860600,226.16000366210938,228.83999633789062,225.9600067138672,227.6699981689453,4533655.0
1672864200,227.64999389648438,229.35000610351562,226.5399932861328,229.07969665527344,5089090.0
1672929000,227.1999969482422,227.5500030517578,223.6699981689453,225.11000061035156,9140143.0
1672932600,225.14599609375,225.2333984375,223.64999389648438,223.9149932861328,4097160.0
1672936200,223.89999389648438,223.97999572753906,222.60000610351562,223.11900329589844,4270145.0
1672939800,223.10000610351562,223.6699981689453,221.76019287109375,222.7698974609375,4584422.0
1672943400,222.77999877929688,223.83999633789062,222.77999877929688,223.25289916992188,3949540.0
1672947000,223.25,224.67999267578125,222.85000610351562,222.875,4539506.0
1672950600,222.8800048828125,222.91000366210938,221.83999633789062,222.27000427246094,4043044.0
1673015400,221.5,223.64999389648438,219.35000610351562,221.39500427246094,11284132.0
1673019000,221.41000366210938,223.35000610351562,221.3000030517578,222.25999450683594,4963223.0
1673022600,222.27000427246094,223.4600067138672,221.86000061035156,222.7449951171875,3768284.0
1673026200,222.75,223.1300048828125,221.90989685058594,222.875,3000599.0
1673029800,222.88999938964844,225.72000122070312,222.88999938964844,225.60659790039062,4659023.0
1673033400,225.6199951171875,225.76010131835938,224.7100067138672,225.11000061035156,4848249.0
1673037000,225.10000610351562,225.5449981689453,224.58999633789062,224.8699951171875,4666781.0
1673274600,226.4499969482422,229.33140563964844,226.41000366210938,228.9250030517578,6080074.0
1673278200,228.9499969482422,231.23660278320312,228.89559936523438,230.52999877929688,4030000.0
1673281800,230.52999877929688,230.9199981689453,230.02000427246094,230.8249969482422,2813162.0
1673285400,230.82679748535156,230.94000244140625,230.14999389648438,230.5666961669922,2019348.0
1673289000,230.55999755859375,230.57000732421875,228.72000122070312,229.60000610351562,2534227.0
1673292600,229.61000061035156,229.7740936279297,227.44000244140625,227.47999572753906,2585104.0
1673296200,227.5,227.75999450683594,226.77000427246094,227.14999389648438,2755710.0
1673361000,227.7550048828125,231.30999755859375,227.61000061035156,229.35000610351562,6830796.0
1673364600,229.35549926757812,229.5399932861328,227.3300018310547,228.59500122070312,3466902.0
1673368200,228.5800018310547,228.72999572753906,227.47000122070312,228.0800018310547,2401010.0
1673371800,228.09010314941406,228.89999389648438,228.0,228.55999755859375,2288574.0
1673375400,228.55999755859375,229.10000610351562,228.2899932861328,228.44000244140625,2039422.0
1673379000,228.4499969482422,228.72999572753906,227.48460388183594,228.0399932861328,2585626.0
1673382600,228.0500030517578,228.8800048828125,227.74000549316406,228.8800048828125,2311333.0
1673447400,231.2899932861328,233.86990356445312,231.11000061035156,233.5449981689453,7016935.0
1673451000,233.55999755859375,233.8800048828125,232.17039489746094,233.41000366210938,2646469.0
1673454600,233.41000366210938,234.2899932861328,233.11000061035156,233.72999572753906,2641363.0
1673458200,233.74000549316406,234.52999877929688,233.07000732421875,233.97500610351562,2012625.0
1673461800,233.97999572753906,234.25,233.75,233.77000427246094,1774142.0
1673465400,233.78500366210938,234.6678924560547,233.6699981689453,234.27999877929688,2876283.0
1673469000,234.27000427246094,235.9499969482422,234.0500030517578,235.7899932861328,3813459.0
1673533800,235.25999450683594,238.9199981689453,233.55999755859375,238.17999267578125,7296800.0
1673537400,238.2100067138672,239.1385955810547,236.3800048828125,238.1300048828125,3873241.0
1673541000,238.1649932861328,239.30999755859375,237.2100067138672,239.22000122070312,2509434.0
1673544600,239.24000549316406,239.7100067138672,238.07000732421875,238.49000549316406,2743327.0
1673548200,238.5,239.89999389648438,237.6300048828125,238.75,2121553.0
1673551800,238.75,238.94000244140625,237.41000366210938,238.0399932861328,2256013.0
1673555400,238.0500030517578,238.75,237.4199981689453,238.47000122070312,2446917.0
1673620200,237.0019989013672,237.3800048828125,234.9199981689453,236.75999450683594,4561119.0
1673623800,236.77999877929688,236.99000549316406,235.11000061035156,235.89999389648438,2793289.0
1673627400,235.9600067138672,236.25,234.97999572753906,236.1300048828125,1745241.0
1673631000,236.1282958984375,236.72000122070312,235.8800048828125,236.72000122070312,1503993.0
1673634600,236.72999572753906,238.08999633789062,236.6199951171875,238.02999877929688,1944737.0
1673638200,238.0500030517578,238.6699981689453,237.82000732421875,238.58999633789062,2227925.0
1673641800,238.60000610351562,239.3699951171875,238.5399932861328,239.1300048828125,2831604.0
1673965800,238.75,240.91000366210938,237.08999633789062,240.16000366210938,7162897.0
