time,open,high,low,close,vol
1672531200,243.0800018310547,245.75,219.35000610351562,224.92999267578125,159562600
1673136000,226.4499969482422,239.89999389648438,226.41000366210938,239.22999572753906,131675800
1673740800,237.97000122070312,242.3800048828125,230.67999267578125,240.22000122070312,123872800
1674345600,241.10000610351562,249.8300018310547,230.89999389648438,248.16000366210938,198648400
1674950400,244.50999450683594,264.69000244140625,242.1999969482422,258.3500061035156,152686100
1675555200,257.44000244140625,276.760009765625,254.77999877929688,263.1000061035156,196239000
1676160000,267.6400146484375,274.9700012207031,256.0,258.05999755859375,170204900
1676764800,254.47999572753906,256.8399963378906,248.10000610351562,249.22000122070312,105098500
1677369600,252.4600067138672,255.6199951171875,245.61000061035156,255.2899932861328,126814600
1677974400,256.42999267578125,260.1199951171875,247.60000610351562,248.58999633789062,117910500
1678579200,247.39999389648438,283.3299865722656,245.72999572753906,279.42999267578125,237284200
1679184000,276.9800109863281,281.05999755859375,269.5199890136719,280.57000732421875,177681500
1679788800,280.5,289.2699890136719,272.04998779296875,288.29998779296875,131625200
1680393600,286.5199890136719,292.0799865722656,282.0299987792969,291.6000061035156,102542700
1680998400,289.2099914550781,289.8999938964844,281.6400146484375,286.1400146484375,122993600
1681603200,289.92999267578125,291.760009765625,283.05999755859375,285.760009765625,106069100
1682208000,282.0899963378906,308.92999267578125,275.3699951171875,307.260009765625,219891700
1682812800,306.9700012207031,311.9700012207031,303.3999938964844,310.6499938964844,120760400
1683417600,310.1300048828125,313.0,306.0899963378906,308.9700012207031,124175700
1684022400,309.1000061035156,319.0400085449219,307.5899963378906,318.3399963378906,122187300
1684627200,318.6000061035156,333.3999938964844,312.6099853515625,332.8900146484375,158230100
1685232000,335.2300109863281,337.5,324.7200012207031,335.3999938964844,128091600
1685836800,335.2200012207031,338.55999755859375,322.5,326.7900085449219,128213000
1686441600,328.5799865722656,351.4700012207031,325.1600036621094,342.3299865722656,158648100
1687046400,339.30999755859375,342.0799865722656,332.07000732421875,335.0199890136719,98134700
1687651200,333.7200012207031,342.7300109863281,328.489990234375,340.5400085449219,109955000
1688256000,339.19000244140625,342.989990234375,334.7300109863281,337.2200012207031,80027600
1688860800,334.6000061035156,351.42999267578125,327.0,345.239990234375,138354300
1689465600,345.67999267578125,366.7799987792969,339.8299865722656,343.7699890136719,228116800
1690070400,345.8500061035156,351.8900146484375,329.04998779296875,338.3699951171875,194819700
1690675200,336.9200134277344,338.5400085449219,325.95001220703125,327.7799987792969,113500600
1691280000,328.3699951171875,331.1099853515625,319.2099914550781,321.010009765625,106898700
1691884800,321.3900146484375,325.0899963378906,311.54998779296875,316.4800109863281,102503300
1692489600,317.92999267578125,332.9800109863281,317.0400085449219,322.9800109863281,106273900
1693094400,325.6600036621094,331.989990234375,321.7200012207031,328.6600036621094,90657400
1693699200,329.0,336.1600036621094,328.6600036621094,334.2699890136719,74000800
1694304000,337.239990234375,340.8599853515625,329.6499938964844,330.2200012207031,108627100
1694908800,327.79998779296875,330.3999938964844,315.0,317.010009765625,111754000
1695513600,316.5899963378906,319.4700012207031,309.45001220703125,315.75,107367600
1696118400,316.2799987792969,329.19000244140625,311.2099914550781,327.260009765625,104934700
1696723200,324.75,333.8299865722656,323.17999267578125,327.7300109863281,100897000
1697328000,331.04998779296875,336.8800048828125,325.45001220703125,326.6700134277344,113714800
1697932800,325.4700012207031,346.20001220703125,324.3900146484375,329.80999755859375,178267100
1698537600,333.4100036621094,354.3900146484375,331.8299865722656,352.79998779296875,119224300
1699142400,353.45001220703125,370.1000061035156,353.3500061035156,369.6700134277344,129319400
1699747200,368.2200012207031,376.3500061035156,365.8999938964844,369.8500061035156,141869800
1700352000,371.2200012207031,379.7900085449219,371.0,377.42999267578125,114410100
1700956800,376.7799987792969,384.29998779296875,371.30999755859375,374.510009765625,135170500
1701561600,369.1000061035156,374.4599914550781,362.8999938964844,374.2300109863281,119574100
1702166400,368.4800109863281,377.6400146484375,364.1300048828125,370.7300109863281,205258300
1702771200,369.45001220703125,376.0299987792969,368.67999267578125,374.5799865722656,103522400
1703376000,375.0,377.1600036621094,372.80999755859375,376.0400085449219,60628500
1703980800,373.8599853515625,375.8999938964844,366.5,367.75,90230600
1704585600,369.29998779296875,390.67999267578125,369.010009765625,388.4700012207031,118974700
1705190400,393.6600036621094,398.6700134277344,384.80999755859375,398.6700134277344,102100500
1705795200,400.0199890136719,407.010009765625,393.5899963378906,403.92999267578125,111234300
1706400000,406.05999755859375,415.32000732421875,397.2099914550781,411.2200012207031,164761600
1707004800,409.8999938964844,420.82000732421875,402.9100036621094,420.54998779296875,109333500
1707609600,420.55999755859375,420.739990234375,403.3900146484375,404.05999755859375,113535600
1708214400,403.239990234375,415.8599853515625,397.2200012207031,410.3399963378906,86244800
1708819200,411.4599914550781,415.8699951171875,403.8500061035156,415.5,93960000
1709424000,413.44000244140625,417.3500061035156,398.3900146484375,406.2200012207031,103549500
1710028800,403.760009765625,427.82000732421875,401.260009765625,416.4200134277344,134900800
1710633600,414.25,430.82000732421875,413.7799987792969,428.739990234375,96736700
1711238400,425.239990234375,427.4100036621094,419.010009765625,420.7200012207031,73362300
1711843200,423.95001220703125,428.6700134277344,417.57000732421875,425.5199890136719,86645500
1712448000,425.1700134277344,429.3699951171875,419.70001220703125,421.8999938964844,80199800
1713052800,426.6000061035156,426.82000732421875,397.7699890136719,399.1199951171875,104201000
1713657600,400.0799865722656,413.0,388.0299987792969,406.32000732421875,121367900
1714262400,405.25,407.1499938964844,389.1700134277344,406.6600036621094,107082100
1714867200,408.760009765625,415.3800048828125,406.3699951171875,414.739990234375,76899100
1715472000,418.010009765625,425.4200134277344,410.82000732421875,420.2099914550781,85671300
1716076800,420.2099914550781,433.6000061035156,419.989990234375,430.1600036621094,84856600
1716681600,429.6300048828125,430.94000244140625,404.510009765625,415.1300048828125,107655200
1717286400,415.5299987792969,426.2799987792969,408.9200134277344,423.8500061035156,77304600
1717891200,424.70001220703125,443.3999938964844,423.8900146484375,442.57000732421875,80462900
1718496000,442.5899963378906,450.94000244140625,440.7200012207031,449.7799987792969,92266100
1719100800,449.79998779296875,456.1700134277344,446.4100036621094,446.95001220703125,92336800
1719705600,448.6600036621094,468.3500061035156,445.6600036621094,467.55999755859375,57575700
1720310400,466.54998779296875,467.70001220703125,450.6499938964844,453.54998779296875,87801100
1720915200,453.29998779296875,457.260009765625,432.0,437.1099853515625,95118300
