time,open,high,low,close,vol
1577836800,28.299999237060547,43.53333282470703,28.11400032043457,43.371334075927734,6108277500
1580515200,44.91266632080078,64.59933471679688,40.768001556396484,44.53266525268555,7088802000
1583020800,47.41733169555664,53.798667907714844,23.367332458496094,34.93333435058594,6314025000
1585699200,33.599998474121094,57.987998962402344,29.760000228881836,52.12533187866211,5722162500
1588291200,50.33333206176758,56.21933364868164,45.5359992980957,55.66666793823242,4090554000
1590969600,57.20000076293945,72.51266479492188,56.939998626708984,71.98733520507812,3836590500
1593561600,72.19999694824219,119.66600036621094,72.03333282470703,95.38400268554688,5679502500
1596240000,96.61333465576172,166.7133331298828,91.0,166.10667419433594,4672135200
1598918400,167.3800048828125,167.49667358398438,109.95999908447266,143.00332641601562,5208854400
1601510400,146.9199981689453,155.3000030517578,126.37000274658203,129.34666442871094,2500999200
1604188800,131.3333282470703,202.60000610351562,130.76666259765625,189.1999969482422,2347796400
1606780800,199.19667053222656,239.57333374023438,180.40333557128906,235.22332763671875,3589038000
1609459200,239.82000732421875,300.1333312988281,239.06333923339844,264.510009765625,2117084400
1612137600,271.42999267578125,293.5,206.3333282470703,225.1666717529297,1568573700
1614556800,230.0366668701172,240.3699951171875,179.8300018310547,222.64332580566406,2827357200
1617235200,229.4566650390625,260.2633361816406,219.80667114257812,236.47999572753906,2035619100
1619827200,234.60000610351562,235.3333282470703,182.32666015625,208.4066619873047,1875527400
1622505600,209.26666259765625,232.5399932861328,190.4066619873047,226.56666564941406,1559765700
1625097600,227.97332763671875,233.3333282470703,206.82000732421875,229.06666564941406,1345349400
1627776000,233.3333282470703,246.79666137695312,216.27999877929688,245.24000549316406,1143974700
1630454400,244.69332885742188,266.3333435058594,236.28334045410156,258.49334716796875,1170513900
1633046400,259.4666748046875,371.7366638183594,254.52999877929688,371.3333435058594,1586803800
1635724800,381.6666564941406,414.4966735839844,326.20001220703125,381.586669921875,1947334500
1638316800,386.8999938964844,390.9466552734375,295.3733215332031,352.260009765625,1530167700
1640995200,382.5833435058594,402.6666564941406,264.0033264160156,312.239990234375,1916006400
1643673600,311.7366638183594,315.92333984375,233.3333282470703,290.1433410644531,1391126700
1646092800,289.8933410644531,371.5899963378906,252.01333618164062,359.20001220703125,1729272900
1648771200,360.3833312988281,384.2900085449219,273.8999938964844,290.2533264160156,1520959800
1651363200,286.92333984375,318.5,206.85667419433594,252.75332641601562,1948221600
1654041600,251.72000122070312,264.2099914550781,208.69332885742188,224.47332763671875,2011227900
1656633600,227.0,298.32000732421875,216.1666717529297,297.1499938964844,1744884000
1659312000,301.27667236328125,314.6666564941406,271.80999755859375,275.6099853515625,1695263200
1661990400,272.5799865722656,313.79998779296875,262.4700012207031,265.25,1299271000
1664582400,254.5,257.5,198.58999633789062,227.5399932861328,1735263100
1667260800,234.0500030517578,237.39999389648438,166.19000244140625,194.6999969482422,1885275300
1669852800,197.0800018310547,198.9199981689453,108.23999786376953,123.18000030517578,2944247700
1672531200,118.47000122070312,180.67999267578125,101.80999755859376,173.22000122070312,3897499400
1675209600,173.88999938964844,217.6499938964844,169.92999267578125,205.7100067138672,3624845100
1677628800,206.2100067138672,207.7899932861328,163.91000366210938,207.4600067138672,3311619900
1680307200,199.91000366210935,202.69000244140625,152.3699951171875,164.30999755859375,2505176300
1682899200,163.1699981689453,204.47999572753903,158.8300018310547,203.92999267578125,2681994800
1685577600,202.58999633789065,276.989990234375,199.3699951171875,261.7699890136719,3440477900
1688169600,276.489990234375,299.2900085449219,254.1199951171875,267.42999267578125,2392089000
1690848000,266.260009765625,266.4700012207031,212.3600006103516,258.0799865722656,2501580900
1693526400,257.260009765625,278.9800109863281,234.5800018310547,250.22000122070312,2439306100
1696118400,244.80999755859372,268.94000244140625,194.07000732421875,200.83999633789065,2590570100
1698796800,204.0399932861328,252.75,197.8500061035156,240.0800018310547,2650798400
1701388800,233.13999938964844,265.1300048828125,228.1999969482422,248.47999572753903,2294598400
1704067200,250.0800018310547,251.25,180.05999755859375,187.2899932861328,2343784600
1706745600,188.5,205.6000061035156,175.00999450683594,201.8800048828125,2019907700
1709251200,200.5200042724609,204.5200042724609,160.50999450683594,175.7899932861328,1898904200
1711929600,176.1699981689453,198.8699951171875,138.8000030517578,183.27999877929688,2478540800
1714521600,182.0,187.55999755859372,167.75,178.0800018310547,1668180900
1717200000,178.1300048828125,203.1999969482422,167.41000366210938,197.8800048828125,1407037300
1719792000,201.0200042724609,271.0,200.8500061035156,232.07000732421875,2946114300
1722470400,227.69000244140625,231.8699951171875,182.0,214.1100006103516,1618373100
1725148800,215.25999450683597,264.8599853515625,209.63999938964844,261.6300048828125,1611273300
1727740800,262.6700134277344,273.5400085449219,212.1100006103516,249.8500061035156,1910807800
1730419200,252.0399932861328,361.9299926757813,238.8800048828125,345.1600036621094,2091913900
1733011200,352.3800048828125,488.5400085449219,348.20001220703125,421.05999755859375,1597733363
