time,open,high,low,close,vol
1672531200,243.0800018310547,249.8300018310547,219.35000610351562,247.80999755859375,666168100
1675209600,248.0,276.760009765625,245.47000122070312,249.4199981689453,615501000
1677628800,250.75999450683594,289.2699890136719,245.61000061035156,288.29998779296875,747635000
1680307200,286.5199890136719,308.92999267578125,275.3699951171875,307.260009765625,551497100
1682899200,306.9700012207031,335.94000244140625,303.3999938964844,328.3900146484375,600807200
1685577600,325.92999267578125,351.4700012207031,322.5,340.5400085449219,547588700
1688169600,339.19000244140625,366.7799987792969,327.0,335.9200134277344,666764400
1690848000,335.19000244140625,338.5400085449219,311.54998779296875,327.760009765625,479456700
1693526400,331.30999755859375,340.8599853515625,309.45001220703125,315.75,416680700
1696118400,316.2799987792969,346.20001220703125,311.2099914550781,338.1099853515625,540907000
1698796800,339.7900085449219,384.29998779296875,339.6499938964844,378.9100036621094,563880300
1701388800,376.760009765625,378.1600036621094,362.8999938964844,376.0400085449219,522003700
1704067200,373.8599853515625,415.32000732421875,366.5,397.5799865722656,528399000
1706745600,401.8299865722656,420.82000732421875,397.2200012207031,413.6400146484375,444176300
1709251200,411.2699890136719,430.82000732421875,398.3900146484375,420.7200012207031,426349600
1711929600,423.95001220703125,429.3699951171875,388.0299987792969,389.3299865722656,440777700
1714521600,392.6099853515625,433.6000061035156,390.30999755859375,415.1300048828125,413800800
1717200000,415.5299987792969,456.1700134277344,408.9200134277344,446.95001220703125,342370400
1719792000,448.6600036621094,468.3500061035156,412.2099914550781,418.3500061035156,440449200
1722470400,420.7900085449219,427.4599914550781,385.5799865722656,417.1400146484375,451919000
1725148800,417.9100036621094,441.8500061035156,400.79998779296875,430.29998779296875,376921200
1727740800,428.45001220703125,438.5,406.29998779296875,406.3500061035156,440745500
1730419200,409.010009765625,429.3299865722656,405.57000732421875,423.4599914550781,442321200
1733011200,421.57000732421875,456.1600036621094,421.30999755859375,436.6000061035156,414904617
