time,open,high,low,close,vol
1735203180,3374.48,3379.09,3373.77,3377.34,382.2752
1735203240,3377.33,3377.94,3375.0,3375.69,241.8335
1735203300,3375.7,3375.93,3372.12,3373.24,352.012
1735203360,3373.23,3373.24,3366.84,3370.08,324.6026
1735203420,3370.07,3370.08,3365.06,3366.0,147.8335
1735203480,3365.99,3368.4,3365.0,3367.84,506.0613
1735203540,3367.84,3369.66,3366.4,3366.48,307.1239
1735203600,3366.51,3368.4,3364.71,3365.4,405.7851
1735203660,3365.41,3368.89,3365.41,3368.89,262.3842
1735203720,3368.89,3369.66,3366.61,3367.42,130.4104
