time,open,high,low,close,vol
1735195500,98157.8,98255.55,98058.58,98121.2,94.42104
1735196400,98121.21,98292.0,97956.63,98264.82,205.7299
1735197300,98264.83,98264.83,98043.52,98043.52,89.76759
1735198200,98043.52,98043.52,97780.0,97987.2,257.40194
1735199100,97987.2,98104.0,97711.17,97719.99,250.09581
1735200000,97719.99,97772.13,96690.91,96702.38,1299.59967
1735200900,96702.37,96759.42,96005.0,96181.05,764.60122
1735201800,96181.06,96280.0,95616.18,96027.36,732.60948
1735202700,96027.35,96308.41,95815.68,95878.56,521.43144
1735203600,95878.56,95885.04,95752.0,95752.01,77.50513
