time,open,high,low,close,vol
1577836800,7195.24,9578.0,6871.04,9352.89,1691323.137782
1580515200,9351.71,10500.0,8445.0,8523.61,1609726.154564
1583020800,8523.61,9188.0,3782.13,6410.44,3789768.913125
1585699200,6412.14,9460.0,6150.11,8620.0,2528373.691121
1588291200,8620.0,10067.0,8117.0,9448.27,2685340.078508
1590969600,9448.27,10380.0,8833.0,9138.55,1504745.517922
1593561600,9138.08,11444.0,8893.03,11335.46,1507827.21494
1596240000,11335.46,12468.0,10518.5,11649.51,1891193.007128
1598918400,11649.51,12050.85,9825.0,10776.59,1730389.160179
1601510400,10776.59,14100.0,10374.0,13791.0,1592634.419946
1604188800,13791.0,19863.16,13195.05,19695.87,2707064.911165
1606780800,19695.87,29300.0,17572.33,28923.63,2495281.856217
1609459200,28923.63,41950.0,28130.0,33092.98,3440864.750019
1612137600,33092.97,58352.8,32296.16,45135.66,2518242.148517
1614556800,45134.11,61844.0,44950.53,58740.55,2098808.027432
1617235200,58739.46,64854.0,46930.0,57694.27,1993468.938007
1619827200,57697.25,59500.0,30000.0,37253.81,3536245.256573
1622505600,37253.82,41330.0,28805.0,35045.0,2901775.305923
1625097600,35045.0,42448.0,29278.0,41461.83,1778463.264837
1627776000,41461.84,50500.0,37332.7,47100.89,1635402.874245
1630454400,47100.89,52920.0,39600.0,43824.1,1527799.510768
1633046400,43820.01,67000.0,43283.03,61299.8,1565556.292623
1635724800,61299.81,69000.0,53256.64,56950.56,1291900.105248
1638316800,56950.56,59053.55,42000.3,46216.93,1233745.524318
1640995200,46216.93,47990.0,32917.17,38466.9,1279407.465721
1643673600,38466.9,45821.0,34322.28,43160.0,1253514.21906
1646092800,43160.0,48189.84,37155.0,45510.34,1501398.79591
1648771200,45510.35,47444.11,37578.2,37630.8,1267655.68178
1651363200,37630.8,40023.77,26700.0,31801.04,2387839.680804
1654041600,31801.05,31982.97,17622.0,19942.21,2816058.473226
1656633600,19942.21,24668.0,18781.0,23293.32,4983278.5881
1659312000,23296.36,25211.32,19520.0,20050.02,5692462.41571
1661990400,20048.44,22799.0,18125.98,19422.61,9838930.53657
1664582400,19422.61,21085.0,18190.0,20490.74,7499121.81542
1667260800,20490.74,21480.65,15476.0,17163.64,9127693.509065
1669852800,17165.53,18387.95,16256.3,16542.4,5803833.88187
1672531200,16541.77,23960.54,16499.01,23125.13,7977028.87801
1675209600,23125.13,25250.0,21351.07,23141.57,8642691.27165
1677628800,23141.57,29184.68,19549.09,28465.36,9516189.35846
1680307200,28465.36,31000.0,26942.82,29233.21,1626745.5585
1682899200,29233.2,29820.0,25811.46,27210.35,1302000.49221
1685577600,27210.36,31431.94,24800.0,30472.0,1387207.48275
1688169600,30471.99,31804.2,28861.9,29232.25,925773.81731
1690848000,29232.26,30244.0,25166.0,25940.78,1025866.55023
1693526400,25940.77,27483.57,24901.0,26962.56,809329.04893
1696118400,26962.57,35280.0,26538.66,34639.77,1141403.6799
1698796800,34639.78,38450.0,34097.39,37723.96,1055690.59638
1701388800,37723.97,44700.0,37615.86,42283.58,1195409.976
1704067200,42283.58,48969.48,38555.0,42580.0,1403408.84978
1706745600,42580.0,64000.0,41884.28,61130.98,1206112.69545
1709251200,61130.99,73777.0,59005.0,71280.01,1706807.381342
1711929600,71280.0,72797.99,59191.6,60672.0,1201500.95852
1714521600,60672.01,71979.0,56552.82,67540.01,945031.04072
1717200000,67540.01,71997.02,58402.0,62772.01,696818.18818
1719792000,62772.01,70079.99,53485.93,64628.0,908004.33426
1722470400,64628.01,65659.78,49000.0,58973.99,1010291.47396
1725148800,58974.0,66498.0,52550.0,63327.59,734117.07575
1727740800,63327.6,73620.12,58946.0,70292.01,756010.86343
1730419200,70292.01,99588.01,66835.0,96407.99,1343559.242196
1733011200,96407.99,108353.0,90500.0,98511.72,906397.825833
